Branch,Doc_Date,Document_No,LC_Date,LC_Number,Customer_Name,Customer_Invoice No.,Overseas_Bank_Name,Drawee,Curr,Loan_Advance,Net_Amount,Bill_Amount,Amount_Realised,Balance,Bill_Due_Date,Accepted_Due_Date,Payment_Tenor,Goods,Country,Shipping_Bill_No, Shipping_Bill_Date, InvoiceNo, InvoiceDate,GR_PP CUST NO , PortCode, Shipping Bill Currency, Shipping Bill Amount,Customer_AccountNo,Swift,IFSC,Bank_Country,Dispatch_Indicator,Notes
6770001,15/03/2018,BLU/792/176503,15/02/2018,005INDLC0000618,SOCIETE GENERALE-HINDALCO,12317001403,SOCIETE GENERALE,PRECISION WIRES INDIA LTD,INR,Y,32868331.39,33155421,0,33155421,27/04/2018,,60 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792987654,SOGEINBB,,IN,,BCU/792/176926,
6770001,11/05/2018,BLU/792/185077,16/04/2018,005INDLC0000918,SOCIETE GENERALE-HINDALCO,12319000092,SOCIETE GENERALE,PRECISION WIRES INDIA LTD,INR,Y,12058299.39,12168718,0,12168718,25/06/2018,,60 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792987654,SOGEINBB,,IN,,BCU-792-185077,
6770001,09/04/2018,BLU/792/185004,14/03/2018,005INDLC0000718,SOCIETE GENERALE-HINDALCO,12317001472,SOCIETE GENERALE,PRECISION WIRES INDIA LTD,INR,Y,8172065.66,8235422,0,8235422,18/05/2018,,60 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792987654,SOGEINBB,,IN,,BCU/792/176994,
6770001,11/05/2018,BLU/792/185075,05/04/2018,005INDLC0000818,SOCIETE GENERALE-HINDALCO,12319000093,SOCIETE GENERALE,PRECISION WIRES INDIA LTD,INR,Y,1157816.8,1168419,0,1168419,25/06/2018,,60 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792987654,SOGEINBB,,IN,,BCU-792-185149,
6770001,17/05/2018,BLU/792/185100,16/04/2018,005INDLC0000918,SOCIETE GENERALE-HINDALCO,12319000111,SOCIETE GENERALE,PRECISION WIRES INDIA LTD,INR,N,0,11640717,0,11640717,25/06/2018,,60 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792987654,SOGEINBB,,IN,,BCU/792/185188,
6770001,17/05/2018,BLU/792/185102,16/04/2018,005INDLC0000918,SOCIETE GENERALE-HINDALCO,12319000117,SOCIETE GENERALE,PRECISION WIRES INDIA LTD,INR,N,0,1780339,0,1780339,28/06/2018,,60 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792987654,SOGEINBB,,IN,,BCU/792/185181,
6770001,31/03/2018,BCU/792/185017,03/02/2018,0665718LC0000054,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,DDS17001770 -1795 -1794 -0009 -0010,STATE BANK OF INDIA,SIDHARTHA ENGINEERING LTD,INR,N,0,10474527,0,10474527,20/06/2018,,0 Others,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792102367,SBIN0006657,,,,,
6770001,18/05/2018,BCU/792/185255,29/03/2018,0665718LC0000186,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,DDS18000202/206,STATE BANK OF INDIA,SIDHARTHA ENGINEERING LTD,INR,N,0,7270476,0,7270476,13/08/2018,,90 Others,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792102367,SBIN0006657,,,,,
6770001,03/04/2018,BCU/792/185021,03/02/2018,0665718LC0000053,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,DDS17001919,STATE BANK OF INDIA,SIDHARTHA ENGINEERING LTD,INR,N,0,7999800,7468475,531325,27/06/2018,,90 Others,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792102367,SBIN0006657,,,,,
6770001,27/04/2018,BCU/792/185137,22/01/2018,0462IDC180000364,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,POS18000001,KOTAK MAHINDRA BANK LTD -,BHARAT HEAVY ELECTRICALS LTD.,INR,N,0,4993174,0,4993174,23/05/2018,23/05/2018,30 From AWB/BL Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792102367,KKBK0000958,,IN,,,
6770001,27/03/2018,BLU/792/176535,20/02/2018,0462IDC180000881,KOTAK MAHINDRA BANK-TOSHIBA TDI,PDS170000127 - 128 - 135 - 136,KOTAK MAHINDRA BANK LTD -,LARSEN AND TOUBRO LIMITED,INR,Y,169236003.12,170444760,0,170444760,27/04/2018,,60 From AWB/BL Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792325689,KKBK0000958,,IN,,REFER BCU-792-176937,
6770001,19/04/2018,BLU/792/185021,20/02/2018,0462IDC180000881,KOTAK MAHINDRA BANK-TOSHIBA TDI,PDS17000141/142,KOTAK MAHINDRA BANK LTD -,LARSEN AND TOUBRO LIMITED,INR,Y,84584957.64,85220610,0,85220610,22/05/2018,,60 From AWB/BL Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792325689,KKBK0000958,,IN,,BCU/792/185036,
6770001,27/04/2018,BLU/792/185036,20/02/2018,0462IDC180000881,KOTAK MAHINDRA BANK-TOSHIBA TDI,PDS17000145 & 154,KOTAK MAHINDRA BANK LTD -,LARSEN AND TOUBRO LIMITED,INR,Y,84719792.99,85220610,0,85220610,23/05/2018,,60 From AWB/BL Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792325689,KKBK0000958,,IN,,BCU/792/185072,
6770001,17/05/2018,BLU/792/185105,20/02/2018,0462IDC180000881,KOTAK MAHINDRA BANK-TOSHIBA TDI,PDS17000159,KOTAK MAHINDRA BANK LTD -,LARSEN AND TOUBRO LIMITED,INR,N,0,42608535,0,42608535,29/05/2018,,60 From AWB/BL Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792325689,KKBK0000958,,IN,,BCU/792/185107,
6770001,17/05/2018,BLU/792/185106,20/02/2018,0462IDC180000881,KOTAK MAHINDRA BANK-TOSHIBA TDI,PDS17000160,KOTAK MAHINDRA BANK LTD -,LARSEN AND TOUBRO LIMITED,INR,N,0,42608535,0,42608535,29/05/2018,,60 From AWB/BL Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792325689,KKBK0000958,,IN,,BCU/792/185166,
6770001,14/03/2018,BCU/792/176927,23/02/2018,5557602522,JFE SHOJI STEEL INDIA PRIVATE LIMITED,02107,CITI BANK N.A.,GE T AND D INDIA LIMITED,INR,N,0,946408.38,0,946408.38,25/05/2018,25/05/2018,90 From AWB/BL Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792101701,CITIINBX,,IN,,,
6770001,13/04/2018,BCU/792/185080,10/04/2018,1213ILC00000219,TOSOH INDIA PRIVATE LIMITED,T/PU/1819/8,ICICI BANK LTD,BRITAS INTERNATIONAL,INR,N,0,2491548,0,2491548,11/06/2018,,60 From Invoice Date,OTHER CEREALS,INDIA,,,,,,,,,H10792102846,,,,,,
6770001,26/04/2018,BCU/792/185112,21/04/2018,1213ILC00000319,TOSOH INDIA PRIVATE LIMITED,T/PU/1819/25,ICICI BANK LTD,BRITAS INTERNATIONAL,INR,N,0,1062802,0,1062802,22/06/2018,,60 From Invoice Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792102846,,,,,,
6770001,16/05/2018,BCU/792/185206,04/05/2018,1213ILC00000619,TOSOH INDIA PRIVATE LIMITED,T/PU/1819/41,ICICI BANK LTD,BRITAS INTERNATIONAL,INR,N,0,3864736,0,3864736,07/07/2018,,60 From Invoice Date,MISC.MFG(THOSE NOT ALLOTTED ANY CODE),INDIA,,,,,,,,,H10792102846,,,,,,
6770001,26/04/2018,BCU/792/185113,10/04/2018,1213ILC00000119,TOSOH INDIA PRIVATE LIMITED,T/PU/1819/20,ICICI BANK LTD,BRITAS INTERNATIONAL,INR,N,0,2496880,0,2496880,19/06/2018,,60 From Invoice Date,MISC.MFG(THOSE NOT ALLOTTED ANY CODE),INDIA,,,,,,,,,H10792102846,,,,,,
6770001,27/04/2018,BCU/792/185111,21/04/2018,1213ILC00000419,TOSOH INDIA PRIVATE LIMITED,T/PU/1819/24,ICICI BANK LTD,BRITAS INTERNATIONAL,INR,N,0,5392128,0,5392128,22/06/2018,,60 From Invoice Date,MISC.MFG(THOSE NOT ALLOTTED ANY CODE),INDIA,,,,,,,,,H10792102846,,,,,,
6770001,16/05/2018,BCU/792/185205,04/05/2018,1213ILC00000519,TOSOH INDIA PRIVATE LIMITED,T/PU/1819/38,ICICI BANK LTD,BRITAS INTERNATIONAL,INR,N,0,2696064,0,2696064,06/07/2018,,60 From Invoice Date,MISC.MFG(THOSE NOT ALLOTTED ANY CODE),INDIA,,,,,,,,,H10792102846,,,,,,
6770001,21/03/2018,BCU/792/176969,01/03/2018,6000ILCDA180007,JFE SHOJI STEEL INDIA PRIVATE LIMITED,2214 -2222 -2223 -2224,BANK OF INDIA,VIDYUT UDYOG,INR,N,0,1939171.88,0,1939171.88,07/06/2018,07/06/2018,90 From Invoice Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792101701,BKIDINBBJNP,,IN,,,
6770001,09/04/2018,BCU/792/185060,01/03/2018,6000ILCDA180007,JFE SHOJI STEEL INDIA PRIVATE LIMITED,02358/60/61,BANK OF INDIA,VIDYUT UDYOG,INR,N,0,2160318.04,0,2160318.04,25/06/2018,25/06/2018,90 From Invoice Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792101701,BKIDINBBJNP,,IN,,,
6770001,11/05/2018,BLU/792/185068,16/04/2018,005INDL0000918,SOCIETE GENERALE-HINDALCO,12319000057,SOCIETE GENERALE,PRECISION WIRES INDIA LTD,INR,Y,23132738.64,23312082,0,23312082,18/06/2018,,60 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792987654,SOGEINBB,,IN,,BCU-792-185130,
6770001,25/04/2018,BLU/792/185027,05/04/2018,005INDLC0000818,SOCIETE GENERALE-HINDALCO,12319000033,SOCIETE GENERALE,PRECISION WIRES INDIA LTD,INR,N,0,27110535,0,27110535,12/06/2018,,60 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792987654,SOGEINBB,,IN,,BCU/792/185095,
6770001,17/12/2022,BLA/792/225010,,,ASB International Pvt Ltd,KR/EXP/2016-17/227,BANCO GENERAL S.A.,OLIMPUS COMMERCIAL CORPORATION,USD,N,0,15000,0,15000,17/12/2022,,Sight,PAPERWOOD PRODUCTS,PANAMA,1658741,19/03/2014,1110064459,,,INBOM4,USD,241,H10792100030,BAGEPAPA,,PA,Non-Dispatch,552120,
6770001,06/01/2023,BLA/792/225023,,,SUMITOMO CHEMICAL INDIA PVT. LTD,,AB SVENSK EXPORTKREDIT                            STOCKHOLM,DANKE TECHNOELECTRO PVT.LTD.,USD,N,0,250000,0,250000,31/01/2023,,Sight,MARINE PRODUCTS,AUSTRALIA,,,,,,,,,H10792100446,,,,Sent to Bank,,
6770001,28/03/2018,BLU/792/176537,01/03/2018,0403818LC0000133,STATE BANK OF INDIA-HINDALCO,12317001453,STATE BANK OF INDIA,TRANSFORMERS AND RECTIFIERS (INDIA) LTD.,INR,Y,1695558.33,1721020,0,1721020,11/06/2018,,90 From AWB/BL Date,MANUFACTURES OF METALS,IRAQ,,,,,,,,,H10792235687,SBININBB135,,IN,,BCU/792/176964,
6770001,19/12/2022,BLA/792/225012,,,Supriya Lawand,,AARGAUISCHE HYPOTHEKEN & HANDELSBANK -  WOHLEN,DANKE TECHNOELECTRO PVT.LTD.,USD,N,0,100000,0,100000,31/12/2022,,25 Days Sight,RICE,AUSTRALIA,,,,,,,,,H10792246450,AHHBCH2256B,,CH,Sent to Bank,56523,
6770001,19/03/2018,BCU/792/177595,,,PENTEL STATIONERY INDIA PRIVATE LIMITED,17-18/PV/E/184,ZAO BANK OF TOKYO-MITSUBISHI UFJ (EURASIA),PENTEL RUS LLC,USD,N,0,1267.2,0,1267.2,04/07/2018,,120 From AWB/BL Date,PAPERWOOD PRODUCTS,RUSSIA,3297746,06/03/2018,17-18/PV/E/184,,,INBOM4,USD,1267.2,F10792910338,BOTKRUMM,,RU,,,
6770001,19/03/2018,BCU/792/177599,,,PENTEL STATIONERY INDIA PRIVATE LIMITED,17-18/PV/E/171,ZAO BANK OF TOKYO-MITSUBISHI UFJ (EURASIA),PENTEL RUS LLC,USD,N,0,44580.6,0,44580.6,26/06/2018,,120 From AWB/BL Date,PAPERWOOD PRODUCTS,RUSSIA,2964690,19/02/2018,17-18/PV/E/171,,,INNSA1,USD,44580.6,F10792910338,BOTKRUMM,,RU,,,
6770001,25/04/2018,BCU/792/187110,,,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,RES/20170478/479,AARGAUISCHE HYPOTHEKEN & HANDELSBANK -  H.O. BRUGG,PREFORMED LINE PRODUCTS (AUSTRALIA),AUD,N,0,52199,0,52199,04/06/2018,,60 From AWB/BL Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,AUSTRALIA,3585852,19/03/2018,RES/20170478,,,INTMX6,AUD,8877,H10792102367,AHHBCH22,IFSCCODE011,CH,,,
6770001,25/04/2018,BCU/792/187110,,,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,RES/20170478/479,AARGAUISCHE HYPOTHEKEN & HANDELSBANK -  H.O. BRUGG,PREFORMED LINE PRODUCTS (AUSTRALIA),AUD,N,0,52199,0,52199,04/06/2018,,60 From AWB/BL Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,AUSTRALIA,3585901,19/03/2018,RES/20170479,,,INTMX6,AUD,43322,H10792102367,AHHBCH22,IFSCCODE011,CH,,,
6770001,20/04/2023,BLU/792/235019,,,SUMITOMO CHEMICAL INDIA PVT. LTD,,,SUMITOMO CHEMICAL (ASIA PACIFIC) PTE LTD. -,USD,N,0,25000,0,25000,15/05/2023,,,PULSES,BURKINA FASO,,,,,,,,,H10792100446,,,,Sent to Bank,-,
6770001,14/03/2018,BCU/792/177574,,,KOKUYO CAMLIN LIMITED,KC2018DSL007,NATIONAL DEVELOPMENT BANK PLC,DSL ENTERPRISES PVT LTD,USD,N,0,13331.88,0,13331.88,12/07/2018,12/07/2018,25 Others,PAPERWOOD PRODUCTS,SRI LANKA,3076484,23/02/2018,KC2018DSL007,,,INNSA1,USD,13331.88,H10792101971,NDBSLKLX,,LK,,,
6770001,29/12/2017,BCU/792/177257,,,KOKUYO CAMLIN LIMITED,KC1718DSL059,NATIONAL DEVELOPMENT BANK PLC,DSL ENTERPRISES PVT LTD,USD,N,0,21590,0,21590,02/04/2018,02/04/2018,0 Others,PAPERWOOD PRODUCTS,SRI LANKA,1673076,20/12/2017,KC1718DSL059,,,INNSA1,USD,21590,H10792101971,NDBSLKLX,,LK,,,
6770001,05/01/2018,BCU/792/177274,,,KOKUYO CAMLIN LIMITED,KC1718DSL061,NATIONAL DEVELOPMENT BANK PLC,DSL ENTERPRISES PVT LTD,USD,N,0,15168,0,15168,09/04/2018,,90 Others,PAPERWOOD PRODUCTS,SRI LANKA,1794621,26/12/2017,KC1718DSL061,,,INNSA1,USD,15168,H10792101971,NDBSLKLX,,LK,,,
6770001,14/12/2017,BCU/792/177165,,,KOKUYO CAMLIN LIMITED,KC1718DSL055,NATIONAL DEVELOPMENT BANK PLC,DSL ENTERPRISES PVT LTD,USD,N,0,44800,0,44800,09/04/2018,18/03/2018,90 Others,PAPERWOOD PRODUCTS,SRI LANKA,1280498,01/12/2017,KC1718DSL055,,,INNSA1,USD,44800,H10792101971,NDBSLKLX,,LK,,,
6770001,14/03/2018,BCU/792/177575,,,KOKUYO CAMLIN LIMITED,KC2018DSL008,NATIONAL DEVELOPMENT BANK PLC,DSL ENTERPRISES PVT LTD,USD,N,0,21000,0,21000,12/07/2018,12/07/2018,120 From AWB/BL Date,PAPERWOOD PRODUCTS,SRI LANKA,3155257,27/02/2018,KC2018DSL008,,,INNSA1,USD,21000,H10792101971,NDBSLKLX,,LK,,,
6770001,14/03/2018,BCU/792/177573,,,KOKUYO CAMLIN LIMITED,KC2018DSL009,NATIONAL DEVELOPMENT BANK PLC,DSL ENTERPRISES PVT LTD,USD,N,0,29307.45,0,29307.45,12/06/2018,12/06/2018,90 From AWB/BL Date,PAPERWOOD PRODUCTS,SRI LANKA,3157635,27/02/2018,KC2018DSL009,,,INNSA1,USD,29307.45,H10792101971,NDBSLKLX,,LK,,,
6770001,20/03/2018,BCU/792/177631,,,KOKUYO CAMLIN LIMITED,KC2018DSL010,NATIONAL DEVELOPMENT BANK PLC,DSL ENTERPRISES PVT LTD,USD,N,0,14687.29,0,14687.29,13/08/2018,20/07/2018,120 Days D/A,PAPERWOOD PRODUCTS,SRI LANKA,3192595,28/02/2018,KC2018DSL010,,,INNSA1,USD,14687.3,H10792101971,NDBSLKLX,,LK,,,
6770001,13/12/2022,BLU/792/225006,,,KOWA INDIA PRIVATE LIMITED,,AARGAUISCHE HYPOTHEKEN & HANDELSBANK -  WOHLEN,DANKE TECHNOELECTRO PVT.LTD.,USD,N,0,2000000,0,2000000,12/04/2023,,0 Days Sight,WHEAT,AZARBAIJAN,,,,,,,,,H10792101395,AHHBCH2256B,,CH,Sent to Bank,werwr,
6770001,08/05/2018,BCU/792/187167,,,Nagase India Pvt Ltd,MM18EX9,THE HONGKONG AND SHANGHAI BANKING CORPORATION -TRADE SERVICES DEPT. -,NESTLE LANKA PLC,USD,N,0,46200,0,46200,30/05/2018,30/05/2018,30 From AWB/BL Date,RESIDUAL CHEMICALS AND ALLIED PRODUCTS,SRI LANKA,,,,,,,,,H10792100763,HSBCLKLXXXX,,LK,,,
6770001,24/12/2022,BCU/792/225008,,,ASAHI INDIA GLASS LTD,,,UNION BANK OF INDIA TRAFIGURA,USD,N,0,1000,0,1000,24/12/2022,,,PULSES,AZARBAIJAN,,,,,,,,,H10792300004,,,,Non-Dispatch,testing,
6770001,28/10/2016,BCA/792/167246,02/03/2016,BTD/M074944,CLARIS OTSUKA PRIVATE LIMITED,2509000550,BANK OF CEYLON,STATE PHARMACEUTICALS CORPORATION OF SRI LANKA,USD,N,0,57750,50661,7089,22/11/2016,,Sight,DRUGS-PHARMACUTES & FINE CHEMICALS,SRI LANKA,1706955,18/10/2016,2501001370TO1372,18/10/2016,,INSAU6,USD,57750,H10792102278,BCEYLKLXXXX,,LK,,,
6770001,12/07/2016,BCA/792/165713,12/11/2015,BTD/M072606,CLARIS OTSUKA PRIVATE LIMITED,2509000364,BANK OF CEYLON,STATE PHARMACEUTICALS CORPORATION OF SRI LANKA,USD,N,0,37921.67,33980.5,3941.17,08/08/2016,,Sight,DRUGS-PHARMACUTES & FINE CHEMICALS,SRI LANKA,8438188,23/06/2016,2501000890TO891,22/06/2016,,INSAU6,USD,37921.67,H10792102278,BCEYLKLXXXX,,LK,,,
6770001,05/08/2016,BCA/792/165839,12/11/2015,BTD/M072606,CLARIS OTSUKA PRIVATE LIMITED,2509000418,BANK OF CEYLON,STATE PHARMACEUTICALS CORPORATION OF SRI LANKA,USD,N,0,27726.49,24769.84,2956.65,30/08/2016,,Sight,DRUGS-PHARMACUTES & FINE CHEMICALS,SRI LANKA,8949402,20/07/2016,2501001053TO1054,18/07/2016,,INSAU6,USD,27726.49,H10792102278,BCEYLKLXXXX,,LK,,,
6770001,19/12/2022,BLA/792/225011,,,KOWA INDIA PRIVATE LIMITED,,,DANKE TECHNOELECTRO PVT.LTD.,USD,N,0,350000,0,350000,31/12/2022,,Sight,WHEAT,UNITED ARAB EMIRATES,,,,,,,,,H10792101395,,,,Sent to Bank,test,
6770001,15/12/2022,BLA/792/225007,,,KOWA INDIA PRIVATE LIMITED,,,SEONG HWAN SOO DONGMUNRI,USD,N,0,350000,0,350000,31/12/2022,,Sight,MARINE PRODUCTS,UNITED ARAB EMIRATES,1010211,12/09/2016,KIPL/MEX 261/15/1,,,INNSA1,USD,600429.05,H10792101395,,,,Sent to Bank,,
6770001,13/03/2023,BLA/792/225037,,,SUMITOMO CHEMICAL INDIA PVT. LTD,,AB SVENSK EXPORTKREDIT                            STOCKHOLM,SIAM MUSIC YAMAHA CO LTD,INR,N,0,50000,0,50000,13/03/2023,,Sight,WHEAT,UNITED ARAB EMIRATES,,,,,,,,,H10792100446,,,,Sent to Bank,testing,
6770001,13/12/2022,BLA/792/225005,,,SUMITOMO CHEMICAL INDIA PVT. LTD,,AB SVENSK EXPORTKREDIT                            STOCKHOLM,SIAM MUSIC YAMAHA CO LTD,EUR,N,0,1000,0,1000,02/01/2023,,Sight,WHEAT,UNITED ARAB EMIRATES,,,,,,,,,H10792100446,,,,Sent to Bank,sdsd,
6770001,10/03/2023,BLA/792/225029,,,SUMITOMO CHEMICAL INDIA PVT. LTD,,AB SVENSK EXPORTKREDIT                            STOCKHOLM,SIAM MUSIC YAMAHA CO LTD,INR,N,0,100001,0,100001,12/03/2023,,Sight,WHEAT,UNITED ARAB EMIRATES,,,,,,,,,H10792100446,,,,Sent to Bank,Notes Test 1,
6770001,13/03/2023,BLA/792/225036,,,SUMITOMO CHEMICAL INDIA PVT. LTD,,AB SVENSK EXPORTKREDIT                            STOCKHOLM,SIAM MUSIC YAMAHA CO LTD,INR,N,0,500000,0,500000,13/03/2023,,Sight,WHEAT,UNITED ARAB EMIRATES,,,,,,,,,H10792100446,,,,Sent to Bank,,
6770001,19/12/2022,BLA/792/225013,,,SUMITOMO CHEMICAL INDIA PVT. LTD,,AB SVENSK EXPORTKREDIT                            STOCKHOLM,SIAM MUSIC YAMAHA CO LTD,EUR,N,0,4546546,661000,3885546,13/01/2023,,Sight,WHEAT,UNITED ARAB EMIRATES,,,,,,,,,H10792100446,,,,Sent to Bank,,
6770001,13/12/2022,BLA/792/225002,,,SUMITOMO CHEMICAL INDIA PVT. LTD,,AARGAUISCHE HYPOTHEKEN & HANDELSBANK -  WOHLEN,DANKE TECHNOELECTRO PVT.LTD.,USD,N,0,200000,0,200000,15/12/2022,,Sight,MEAT & PREPARATIONS,UNITED ARAB EMIRATES,,,,,,,,,H10792100446,AHHBCH2256B,,CH,Sent to Bank,wewewe,
6770001,06/01/2023,BLA/792/225022,,,ASB International Pvt Ltd,,AARGAUISCHE HYPOTHEKEN & HANDELSBANK -  H.O. BRUGG,SIAM MUSIC YAMAHA CO LTD,USD,N,0,150000,0,150000,31/01/2023,,Sight,MEAT & PREPARATIONS,UNITED ARAB EMIRATES,,,,,,,,,H10792100030,AHHBCH22,IFSCCODE011,CH,Sent to drawee,,
6770001,19/12/2022,BCA/792/225001,,,SUMITOMO CHEMICAL INDIA PVT. LTD,FB/10002,AARGAUISCHE HYPOTHEKEN & HANDELSBANK -  H.O. BRUGG,Bhupendra Singh,USD,N,0,459666,0,459666,19/12/2022,,Sight,MEAT & PREPARATIONS,UNITED ARAB EMIRATES,4338404,20/04/2018,MH5100000001,,,INNSA1,USD,320000,H10792100446,AHHBCH22,IFSCCODE011,CH,Sent to Bank,56613,
6770001,20/03/2018,BCU/792/177632,,,KOKUYO CAMLIN LIMITED,KC2018SUFF005,EMIRATES ISLAMIC BANK,SUFFOLK INTERNATIONAL LLC,USD,N,0,47003.05,0,47003.05,25/07/2018,25/07/2018,120 Days D/A,PAPERWOOD PRODUCTS,UNITED ARAB EMIRATES,3193494,28/02/2018,KC2018SUFF005,,,INNSA1,USD,47003.05,H10792101971,MEBLAEADXXX,,,,,
6770001,14/12/2017,BCU/792/177173,,,KOKUYO CAMLIN LIMITED,KC1718SUFF057,EMIRATES ISLAMIC BANK,SUFFOLK INTERNATIONAL LLC,USD,N,0,23307.45,0,23307.45,08/05/2018,17/04/2018,120 Others,PAPERWOOD PRODUCTS,UNITED ARAB EMIRATES,1326984,04/12/2017,KC1718SUFF057,,,INNSA1,USD,23307.5,H10792101971,MEBLAEADXXX,,,,,
6770001,10/01/2018,BCU/792/177285,,,KOKUYO CAMLIN LIMITED,KC1718SUFF062,EMIRATES ISLAMIC BANK,SUFFOLK INTERNATIONAL LLC,USD,N,0,31263.4,0,31263.4,04/06/2018,04/06/2018,0 Others,PAPERWOOD PRODUCTS,UNITED ARAB EMIRATES,1871704,29/12/2017,KC1718SUFF062,,,INNSA1,USD,31263.4,H10792101971,MEBLAEADXXX,,,,,
6770001,17/02/2023,BCU/792/225012,,,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,,,UNION BANK OF INDIA TRAFIGURA,EUR,N,0,28000,0,28000,17/02/2023,,,RICE,BRAZIL,,,,,,,,,H10792102367,,,,Sent to Bank,TEST_17/02/2023_7,
6770001,05/10/2017,BCU/792/175797,,,KOKUYO RIDDHI PAPER PRODUCTS PVT LTD,KR/EXP/2017-18/189,,SHYNI INTERNATIONAL LIMITED,USD,N,0,13288.8,12625,663.799999999999,16/11/2017,,0 Others,PAPERWOOD PRODUCTS,BRITISH VIRGIN ISLANDS,8579636,11/09/2017,KR/EXP/17-18/189,,,INNSA1,USD,13288.8,H10792102341,,,,,,
6770001,03/03/2023,BLA/792/225028,,,KOWA INDIA PRIVATE LIMITED,059/21-22,,CHHATTISGARH-WR TRANSMISSION LIMITED,USD,N,0,150000000,0,150000000,01/04/2023,,Sight,MISC. PROCESSED ITEMS,BRAZIL,,,,,,,,,H10792101395,,,,Non-Dispatch,notes,
6770001,24/12/2022,BLU/792/225021,,,Vaibhav LTD.,,,SEONG HWAN SOO DONGMUNRI,EUR,N,0,19000,0,19000,24/12/2022,,,MARINE PRODUCTS,ARGENTINA,,,,,,,,,H10792101022,,,,Sent to Bank,TESTING BY VAIBHAV 002,
6770001,13/12/2022,BLA/792/225003,,,SUMITOMO CHEMICAL INDIA PVT. LTD,,AARGAUISCHE HYPOTHEKEN & HANDELSBANK -  WOHLEN,SIAM MUSIC YAMAHA CO LTD,USD,N,0,250000,0,250000,02/01/2023,,Sight,MARINE PRODUCTS,ARGENTINA,,,,,,,,,H10792100446,AHHBCH2256B,,CH,Sent to Bank,hfghrt,
6770001,22/02/2023,BLA/792/225026,,,SUMITOMO CHEMICAL INDIA PVT. LTD,,AARGAUISCHE HYPOTHEKEN & HANDELSBANK -  WOHLEN,SIAM MUSIC YAMAHA CO LTD,USD,N,0,150000,0,150000,25/02/2023,,Sight,MARINE PRODUCTS,ARGENTINA,,,,,,,,,H10792100446,AHHBCH2256B,,CH,Sent to Bank,Notes_220223,
6770001,25/01/2018,BCU/792/177367,,,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,RES/91700022 - 23 - 26 - 27 - 28,,TOSHIBA TRANSMISSION AND DISTRIBUTION SYSTEMS VIETNAM LTD,USD,N,0,1702450,851195,851255,30/06/2018,,0 Others,MACHINE TOOLS- MACHINERY AND INSTRUMENT,VIETNAM,8804632,21/09/2017,RES/91700022,,,INMAA1,USD,340490,H10792102367,,,,,,
6770001,22/05/2018,BCU/792/187249,,,KOKUYO RIDDHI PAPER PRODUCTS PVT LTD,KR/EXP/2018-19/041,,M/S NANDYAVART TRADING LTD DUBAI,USD,N,0,24933.88,0,24933.88,02/07/2018,,58 Others,PAPERWOOD PRODUCTS,SOMALIA,4755850,09/05/2018,KR/EXP/18-19/041,,,INNSA1,USD,24933.88,H10792102341,,,,,,
